181.0,다음 SQL 문장에서 틀린 부분은 어디인가?,,1,4,ORDER BY 선수명;
219.0,다음의 SQL문 실행 결과는 무엇인가?,SELECT * FROM dual WHERE NULL = NULL;,1,1,공집합
219.0,다음의 SQL문 실행 결과는 무엇인가?,SELECT * FROM dual WHERE NULL = NULL;,1,2,X
219.0,다음의 SQL문 실행 결과는 무엇인가?,SELECT * FROM dual WHERE NULL = NULL;,1,3,1
219.0,다음의 SQL문 실행 결과는 무엇인가?,SELECT * FROM dual WHERE NULL = NULL;,1,4,
229.0,다음의 내용 중에서 ROWNUM을 올바르게 사용하지 않은 것은?,,2,1,"SELECT DEPTNO FROM EMP
WHERE ROWNUM < 10;"
229.0,다음의 내용 중에서 ROWNUM을 올바르게 사용하지 않은 것은?,,2,2,"SELECT ENAME FROM EMP
WHERE ROWNUM = 2;"
229.0,다음의 내용 중에서 ROWNUM을 올바르게 사용하지 않은 것은?,,2,3,"SELECT EMPNO FROM EMP
WHERE ROWNUM = 1;"
229.0,다음의 내용 중에서 ROWNUM을 올바르게 사용하지 않은 것은?,,2,4,"SELECT ROWNUM, ENAME FROM EMP
WHERE ROWNUM = 2;"
287.0,다음 중 SQL에 대한 설명으로 올바르지 않은 것은?,,3,1,TCL : 트랜잭션을 제어하면 Commit 과 Rollback이 있다.
287.0,다음 중 SQL에 대한 설명으로 올바르지 않은 것은?,,3,2,"DML : 테이블에 데이터를 입력하거나 변경, 삭제한다."
287.0,다음 중 SQL에 대한 설명으로 올바르지 않은 것은?,,3,3,DCL : 데이터베이스의 테이블에 있는 데이터를 변경한다.
287.0,다음 중 SQL에 대한 설명으로 올바르지 않은 것은?,,3,4,DDL : 테이블과 같은 데이터 구조를 정의하거나 변경한다.
318.0,키 엔터티라고도 하며 발생 시점에 따라서 엔터티를 분류할 때 독립적으로 생성되는 엔터티는 무엇인가?,,4,1,종결 엔터티
318.0,키 엔터티라고도 하며 발생 시점에 따라서 엔터티를 분류할 때 독립적으로 생성되는 엔터티는 무엇인가?,,4,2,행위 엔터티
318.0,키 엔터티라고도 하며 발생 시점에 따라서 엔터티를 분류할 때 독립적으로 생성되는 엔터티는 무엇인가?,,4,3,중심 엔터티
318.0,키 엔터티라고도 하며 발생 시점에 따라서 엔터티를 분류할 때 독립적으로 생성되는 엔터티는 무엇인가?,,4,4,기본 엔터티
333.0,다음 SQL문과 동일한 결과를 반환하는 SQL문은?,"select * from Mytest
where (COL1 = 1 and COL2 = 3) or (COL1 = 1 and COL2 = 4);",4,1,select * from Mytest where COL1 = 1 or (COL2 = 3 or COL2 = 4);
333.0,다음 SQL문과 동일한 결과를 반환하는 SQL문은?,"select * from Mytest
where (COL1 = 1 and COL2 = 3) or (COL1 = 1 and COL2 = 4);",4,2,"select * from Mytest where COL1 in (1,3)  or COL2 in (1,4);"
333.0,다음 SQL문과 동일한 결과를 반환하는 SQL문은?,"select * from Mytest
where (COL1 = 1 and COL2 = 3) or (COL1 = 1 and COL2 = 4);",4,3,"select * from Mytest where COL1 in (1,3)  and COL2 in (1,4);"
333.0,다음 SQL문과 동일한 결과를 반환하는 SQL문은?,"select * from Mytest
where (COL1 = 1 and COL2 = 3) or (COL1 = 1 and COL2 = 4);",4,4,select * from Mytest where COL1 = 1 and  (COL2 = 3 or COL2 = 4);
355.0,다음 SQL문의 실행 결과는?,"SELECT COALESCE(nullif(1,1),200,300) as data from dual;",3,1,400
355.0,다음 SQL문의 실행 결과는?,"SELECT COALESCE(nullif(1,1),200,300) as data from dual;",3,2,300
355.0,다음 SQL문의 실행 결과는?,"SELECT COALESCE(nullif(1,1),200,300) as data from dual;",3,3,200
355.0,다음 SQL문의 실행 결과는?,"SELECT COALESCE(nullif(1,1),200,300) as data from dual;",3,4,100
362.0,다음은 주식별자에 대한 설명이다. 올바르지 않은 것은?,,1,1,자주 변경되는 값을 주식별자로 지정해야 한다.
362.0,다음은 주식별자에 대한 설명이다. 올바르지 않은 것은?,,1,2,계좌번호와 고객번호를 복합으로 주식별자로 구성할 경우 너무 많은 속성이 포함되지 않도록 한다.
362.0,다음은 주식별자에 대한 설명이다. 올바르지 않은 것은?,,1,3,"명칭, 내역 등과 같이 이름으로 기술되는 것들은 주식별자로 지정하지 않는다."
362.0,다음은 주식별자에 대한 설명이다. 올바르지 않은 것은?,,1,4,어떤 업무에서 자주 이용되는 것을 주식별자로 한다.
371.0,"야구선수 테이블에서 선수명과 팀명은 오름차순, 연봉은 내림차순으로 정렬하는 결괏값을 반환하는 SQL문은?(단, 야구선수 테이블은 칼럼이 선수명, 팀명, 연봉 순으로 구성)",,4,1,"SELECT * FROM 야구선수 ORDER BY 선수명, 팀명, DESC, 연봉 ASC"
371.0,"야구선수 테이블에서 선수명과 팀명은 오름차순, 연봉은 내림차순으로 정렬하는 결괏값을 반환하는 SQL문은?(단, 야구선수 테이블은 칼럼이 선수명, 팀명, 연봉 순으로 구성)",,4,2,"SELECT * FROM 야구선수 ORDER BY 선수명 ASC, 팀명, ASC, 연봉 ASC"
371.0,"야구선수 테이블에서 선수명과 팀명은 오름차순, 연봉은 내림차순으로 정렬하는 결괏값을 반환하는 SQL문은?(단, 야구선수 테이블은 칼럼이 선수명, 팀명, 연봉 순으로 구성)",,4,3,"SELECT * FROM 야구선수 ORDER BY 선수명 DESC, 팀명, DESC, 연봉 ASC"
371.0,"야구선수 테이블에서 선수명과 팀명은 오름차순, 연봉은 내림차순으로 정렬하는 결괏값을 반환하는 SQL문은?(단, 야구선수 테이블은 칼럼이 선수명, 팀명, 연봉 순으로 구성)",,4,4,"SELECT * FROM 야구선수 ORDER BY 선수명 ASC, 팀명, 3 DESC"
373.0,다음 중 NULL 값을 반환하는 쿼리는 어떤 것인가?,,3,1,"SELECT NVL(null,'B') FROM DUAL"
373.0,다음 중 NULL 값을 반환하는 쿼리는 어떤 것인가?,,3,2,"SELECT NVL(null,0)+10 FROM DUAL"
373.0,다음 중 NULL 값을 반환하는 쿼리는 어떤 것인가?,,3,3,"SELECT NULLIF('B','B') FROM DUAL"
373.0,다음 중 NULL 값을 반환하는 쿼리는 어떤 것인가?,,3,4,"SELECT COALESCE(NULL,'20') FROM DUAL"
378.0,트랜잭션이 가지는 특징에 해당되지 않는 것은?,,1,1,통합성
378.0,트랜잭션이 가지는 특징에 해당되지 않는 것은?,,1,2,고립성
378.0,트랜잭션이 가지는 특징에 해당되지 않는 것은?,,1,3,일관성
378.0,트랜잭션이 가지는 특징에 해당되지 않는 것은?,,1,4,원자성
389.0,다음 중 반올림을 수행하는 함수는?,,4,1,NULLIF
389.0,다음 중 반올림을 수행하는 함수는?,,4,2,TRUNC
389.0,다음 중 반올림을 수행하는 함수는?,,4,3,CEIL
389.0,다음 중 반올림을 수행하는 함수는?,,4,4,ROUND
391.0,다음 중 ORDER BY에 대한 특징으로 옳지 않은 것은?,,1,1,ORDER BY 칼럼명에서 정렬 옵션을 주지 않은 경우에 내림차순이 된다.
391.0,다음 중 ORDER BY에 대한 특징으로 옳지 않은 것은?,,1,2,ORACLE은 NULL을 가장 큰 값으로 취급하고 SQL SERVER는 가장 작은 값으로 취급한다.
391.0,다음 중 ORDER BY에 대한 특징으로 옳지 않은 것은?,,1,3,SELECT 구문에 사용되지 않은 칼럼에도 ORDER BY 구문에서 사용할 수 있다.
391.0,다음 중 ORDER BY에 대한 특징으로 옳지 않은 것은?,,1,4,ORDER BY 속성에 숫자와 칼럼을 혼용하여 사용할 수 있다.
425.0,다음 SQL문 중에서 결괏값이 다른 하나는?,,3,1,"SELECT CONCAT('AB', 'CD') FROM DUAL;"
425.0,다음 SQL문 중에서 결괏값이 다른 하나는?,,3,2,"SELECT SUBSTR('ABCABCDED', 4, 4) FROM DUAL;"
425.0,다음 SQL문 중에서 결괏값이 다른 하나는?,,3,3,SELECT RTRIM(' ABCD') FROM DUAL;
425.0,다음 SQL문 중에서 결괏값이 다른 하나는?,,3,4,SELECT UPPER('abcd') FROM DUAL;
442.0,다음 중 3차 정규화에 대한 설명으로 올바른 것은?,,1,1,이행함수 종속성을 제거한다.
442.0,다음 중 3차 정규화에 대한 설명으로 올바른 것은?,,1,2,조인으로 발생하는 종속성을 제거한다.
442.0,다음 중 3차 정규화에 대한 설명으로 올바른 것은?,,1,3,기본키가 하나 이상의 키로 되어 있는 경우에 부분함수 종속성을 제거한다.
442.0,다음 중 3차 정규화에 대한 설명으로 올바른 것은?,,1,4,해당 릴레이션에 기본키를 식별한다.
453.0,다음의 설명에 해당하는 join은?,조인되는 N개의 테이블을 모두 정렬한 후에 조인을 수행한다.,3,1,INNER JOIN
453.0,다음의 설명에 해당하는 join은?,조인되는 N개의 테이블을 모두 정렬한 후에 조인을 수행한다.,3,2,NESTED LOOP JOIN
453.0,다음의 설명에 해당하는 join은?,조인되는 N개의 테이블을 모두 정렬한 후에 조인을 수행한다.,3,3,SORT MERGE JOIN
453.0,다음의 설명에 해당하는 join은?,조인되는 N개의 테이블을 모두 정렬한 후에 조인을 수행한다.,3,4,HASH JOIN
465.0,다음 보기의 Sub Query 유형은 무엇인가?,"SELECT A.EMPNO, A.ENAME
FROM EMP A
WHERE A.EMPNO=(SELECT 1 FROM EMP_T B WHERE A.EMPNO = B.EMPNO);",2,1,Looping Sub Query
465.0,다음 보기의 Sub Query 유형은 무엇인가?,"SELECT A.EMPNO, A.ENAME
FROM EMP A
WHERE A.EMPNO=(SELECT 1 FROM EMP_T B WHERE A.EMPNO = B.EMPNO);",2,2,Correlated Sub Query
465.0,다음 보기의 Sub Query 유형은 무엇인가?,"SELECT A.EMPNO, A.ENAME
FROM EMP A
WHERE A.EMPNO=(SELECT 1 FROM EMP_T B WHERE A.EMPNO = B.EMPNO);",2,3,Early Filter형 Sub Query
465.0,다음 보기의 Sub Query 유형은 무엇인가?,"SELECT A.EMPNO, A.ENAME
FROM EMP A
WHERE A.EMPNO=(SELECT 1 FROM EMP_T B WHERE A.EMPNO = B.EMPNO);",2,4,Service Sub Query
468.0,다음은 NULL 값에 대한 설명이다. 올바른 것은?,,1,1,NULL 값은 아직 알려지지 않은 미지의 값이다.
468.0,다음은 NULL 값에 대한 설명이다. 올바른 것은?,,1,2,ORACLE에서 NULL은 TRUE 혹은 FALSE의 의미이다.
468.0,다음은 NULL 값에 대한 설명이다. 올바른 것은?,,1,3,MS-SQL에서 NULL 값은 0이다.
468.0,다음은 NULL 값에 대한 설명이다. 올바른 것은?,,1,4,데이터베이스의 NULL 값의 의미는 DBMS 종류별로 다르게 해석한다.
525.0,다음 중 아래 시나리오에서 엔터티로 가장 적절한 것은?,"한림대학교 성심병원은 상급종합병원이고 국내에는 약 43개의 상급종합병원이 있다. 상급종합병원에서 진료를 받기 위해서는 예약을 해야 한다. 예약을 하기 위해서 환자로 등록해야 하는데, 환자 등록을 위해서는 환자이름, 주소, 전화번호, 나이, 최근 병력 등의 정보를 한림대학교 성심병원 웹사이트에 접속해서 입력해야 한다.",3,1,주소
525.0,다음 중 아래 시나리오에서 엔터티로 가장 적절한 것은?,"한림대학교 성심병원은 상급종합병원이고 국내에는 약 43개의 상급종합병원이 있다. 상급종합병원에서 진료를 받기 위해서는 예약을 해야 한다. 예약을 하기 위해서 환자로 등록해야 하는데, 환자 등록을 위해서는 환자이름, 주소, 전화번호, 나이, 최근 병력 등의 정보를 한림대학교 성심병원 웹사이트에 접속해서 입력해야 한다.",3,2,이름
525.0,다음 중 아래 시나리오에서 엔터티로 가장 적절한 것은?,"한림대학교 성심병원은 상급종합병원이고 국내에는 약 43개의 상급종합병원이 있다. 상급종합병원에서 진료를 받기 위해서는 예약을 해야 한다. 예약을 하기 위해서 환자로 등록해야 하는데, 환자 등록을 위해서는 환자이름, 주소, 전화번호, 나이, 최근 병력 등의 정보를 한림대학교 성심병원 웹사이트에 접속해서 입력해야 한다.",3,3,환자
525.0,다음 중 아래 시나리오에서 엔터티로 가장 적절한 것은?,"한림대학교 성심병원은 상급종합병원이고 국내에는 약 43개의 상급종합병원이 있다. 상급종합병원에서 진료를 받기 위해서는 예약을 해야 한다. 예약을 하기 위해서 환자로 등록해야 하는데, 환자 등록을 위해서는 환자이름, 주소, 전화번호, 나이, 최근 병력 등의 정보를 한림대학교 성심병원 웹사이트에 접속해서 입력해야 한다.",3,4,나이
529.0,다음은 데이터베이스 모델링 시에 성능을 고려한 모델링 활동이다. 성능을 고려한 데이터베이스 모델링 단계에서 가장 처음으로 수행해야 할 것과 가장 마지막으로 수행해야 할 것은? ,"가. 데이터베이스 모델링 시에 정규화를 수행한다.
나. 테이블에서 보관하는 데이터 용량과 트랜잭션의 유형에 따라서 반정규화를 한다.
다. 트랜잭션의 유형을 분석한다.
라. 데이터베이스 전체 용량을 산정해야 한다.
마. 성능관점에서 데이터 모델을 검증하고 확인한다.
바. 기본키와 외래키를 조정하거나, 슈퍼타입과 서브타입을 조정한다.",1,1,"가,마"
529.0,다음은 데이터베이스 모델링 시에 성능을 고려한 모델링 활동이다. 성능을 고려한 데이터베이스 모델링 단계에서 가장 처음으로 수행해야 할 것과 가장 마지막으로 수행해야 할 것은? ,"가. 데이터베이스 모델링 시에 정규화를 수행한다.
나. 테이블에서 보관하는 데이터 용량과 트랜잭션의 유형에 따라서 반정규화를 한다.
다. 트랜잭션의 유형을 분석한다.
라. 데이터베이스 전체 용량을 산정해야 한다.
마. 성능관점에서 데이터 모델을 검증하고 확인한다.
바. 기본키와 외래키를 조정하거나, 슈퍼타입과 서브타입을 조정한다.",1,2,"다,라"
529.0,다음은 데이터베이스 모델링 시에 성능을 고려한 모델링 활동이다. 성능을 고려한 데이터베이스 모델링 단계에서 가장 처음으로 수행해야 할 것과 가장 마지막으로 수행해야 할 것은? ,"가. 데이터베이스 모델링 시에 정규화를 수행한다.
나. 테이블에서 보관하는 데이터 용량과 트랜잭션의 유형에 따라서 반정규화를 한다.
다. 트랜잭션의 유형을 분석한다.
라. 데이터베이스 전체 용량을 산정해야 한다.
마. 성능관점에서 데이터 모델을 검증하고 확인한다.
바. 기본키와 외래키를 조정하거나, 슈퍼타입과 서브타입을 조정한다.",1,3,"다,마"
529.0,다음은 데이터베이스 모델링 시에 성능을 고려한 모델링 활동이다. 성능을 고려한 데이터베이스 모델링 단계에서 가장 처음으로 수행해야 할 것과 가장 마지막으로 수행해야 할 것은? ,"가. 데이터베이스 모델링 시에 정규화를 수행한다.
나. 테이블에서 보관하는 데이터 용량과 트랜잭션의 유형에 따라서 반정규화를 한다.
다. 트랜잭션의 유형을 분석한다.
라. 데이터베이스 전체 용량을 산정해야 한다.
마. 성능관점에서 데이터 모델을 검증하고 확인한다.
바. 기본키와 외래키를 조정하거나, 슈퍼타입과 서브타입을 조정한다.",1,4,"가,나"
549.0,다음 중 TEST 사용자가 아래의 작업을 수행할 수 있도록 권한을 부여하는 DCL로 올바른 것은?,"UPDATE A_User.TB_A
SET col1='TEST'
WHERE col2=100;",1,1,"GRANT SELECT, UPDATE ON A_User, TB_A TO TEST;"
549.0,다음 중 TEST 사용자가 아래의 작업을 수행할 수 있도록 권한을 부여하는 DCL로 올바른 것은?,"UPDATE A_User.TB_A
SET col1='TEST'
WHERE col2=100;",1,2,"REVOKE UPDATE ON A_User, TB_A TO TEST;"
549.0,다음 중 TEST 사용자가 아래의 작업을 수행할 수 있도록 권한을 부여하는 DCL로 올바른 것은?,"UPDATE A_User.TB_A
SET col1='TEST'
WHERE col2=100;",1,3,"REVOKE SELECT ON A_User, TB_A FROM TEST;"
549.0,다음 중 TEST 사용자가 아래의 작업을 수행할 수 있도록 권한을 부여하는 DCL로 올바른 것은?,"UPDATE A_User.TB_A
SET col1='TEST'
WHERE col2=100;",1,4,GRANT UPDATE TO TEST;
569.0,3층 스키마의 데이터베이스를 보는 관점이 아닌 사람은?,,2,1,사용자
569.0,3층 스키마의 데이터베이스를 보는 관점이 아닌 사람은?,,2,2,구조자
569.0,3층 스키마의 데이터베이스를 보는 관점이 아닌 사람은?,,2,3,설계자
569.0,3층 스키마의 데이터베이스를 보는 관점이 아닌 사람은?,,2,4,개발자
578.0,트랜잭션의 특징 중 보기는 무엇을 설명하고 있는가?,트랜잭션이 실행되기 전의 데이터베이스 내용이 잘못 되어 있지 않다면 트랜잭션이 실행된 이후에도 데이터베이스의 내용에 잘못이 있으면 안된다.,3,1,지속성
578.0,트랜잭션의 특징 중 보기는 무엇을 설명하고 있는가?,트랜잭션이 실행되기 전의 데이터베이스 내용이 잘못 되어 있지 않다면 트랜잭션이 실행된 이후에도 데이터베이스의 내용에 잘못이 있으면 안된다.,3,2,고립성
578.0,트랜잭션의 특징 중 보기는 무엇을 설명하고 있는가?,트랜잭션이 실행되기 전의 데이터베이스 내용이 잘못 되어 있지 않다면 트랜잭션이 실행된 이후에도 데이터베이스의 내용에 잘못이 있으면 안된다.,3,3,일관성
578.0,트랜잭션의 특징 중 보기는 무엇을 설명하고 있는가?,트랜잭션이 실행되기 전의 데이터베이스 내용이 잘못 되어 있지 않다면 트랜잭션이 실행된 이후에도 데이터베이스의 내용에 잘못이 있으면 안된다.,3,4,원자성
625.0,데이터 모델링에서 식별자 관계에 대한 설명 중 가장 적절하지 않은 것은? ,,2,1,자식 엔터티의 식별자가 부모 엔터티의 주식별자를 상속받아 생성하는 것보다 별도의 주식별자를 생성하는 것 이 더 유리하다고 판단되는 경우 비식별자 관계로 연결해야 한다.
625.0,데이터 모델링에서 식별자 관계에 대한 설명 중 가장 적절하지 않은 것은? ,,2,2,비식별 관계는 부모 엔터티가 소멸하면 자식 엔터티도 종속적으로 삭제되는 관계이다.
625.0,데이터 모델링에서 식별자 관계에 대한 설명 중 가장 적절하지 않은 것은? ,,2,3,"IE 표기법에서는 식별 관계는 실선으로, 비식별 관계는 점선으로 표시한다."
625.0,데이터 모델링에서 식별자 관계에 대한 설명 중 가장 적절하지 않은 것은? ,,2,4,식별 관계는 하나의 엔터티의 기본키를 다른 엔터티가 기본키의 하나로 공유하는 관계이다.
661.0,"계층형 질의에서 CONNECT BY 절에 사용되며, 현재 읽은 컬럼을 지정하는 구문은 무엇인가?",,3,1,ORDER SIBLINGS BY
661.0,"계층형 질의에서 CONNECT BY 절에 사용되며, 현재 읽은 컬럼을 지정하는 구문은 무엇인가?",,3,2,NOCYCLE
661.0,"계층형 질의에서 CONNECT BY 절에 사용되며, 현재 읽은 컬럼을 지정하는 구문은 무엇인가?",,3,3,PRIOR
661.0,"계층형 질의에서 CONNECT BY 절에 사용되며, 현재 읽은 컬럼을 지정하는 구문은 무엇인가?",,3,4,START WITH
673.0,속성에 대한 설명으로 가장 적절하지 않은 것은?,,1,1,엔터티에 속한 속성은 엔터티에 대한 추상적인 값을 갖는다.
673.0,속성에 대한 설명으로 가장 적절하지 않은 것은?,,1,2,업무상 인스턴스로 관리하고자 하는 더 이상 분리되지 않는 최소의 데이터 단위를 말한다.
673.0,속성에 대한 설명으로 가장 적절하지 않은 것은?,,1,3,정해진 주식별자에 함수적 종속성을 가져야 한다.
673.0,속성에 대한 설명으로 가장 적절하지 않은 것은?,,1,4,하나의 속성에 여러 개의 값이 있는 다중값일 경우 별도의 엔터티를 이용하여 분리한다.
693.0,"다음 중 에러가 나지 않는 문장은? (단, DBMS는 오라클)",,1,1,"SELECT COL1 AS 컬럼1, AVG(COL2) AS 평균 
    FROM TAB1 
   GROUP BY COL1 
   HAVING AVG(COL2) >= 100;"
693.0,"다음 중 에러가 나지 않는 문장은? (단, DBMS는 오라클)",,1,2,"SELECT COL1 AS 컬럼1, AVG(COL2) AS 평균 
    FROM TAB1 
   WHERE AVG(COL2) >= 100 
   GROUP BY 컬럼1;"
693.0,"다음 중 에러가 나지 않는 문장은? (단, DBMS는 오라클)",,1,3,"SELECT COL1 컬럼1, AVG(COL2) 평균 
    FROM TAB1 
   GROUP BY COL2;"
693.0,"다음 중 에러가 나지 않는 문장은? (단, DBMS는 오라클)",,1,4,"SELECT COL1 컬럼1, AVG(COL2) 평 균 
    FROM TAB1;"
716.0,제약조건의 설명 중 가장 적절하지 않은 것은?  ,,2,1,NOT NULL 은 NULL 값의 삽입을 금지한다.
716.0,제약조건의 설명 중 가장 적절하지 않은 것은?  ,,2,2,기본키는 고유키와 외래키 제약을 합쳐놓은 것이다.
716.0,제약조건의 설명 중 가장 적절하지 않은 것은?  ,,2,3,테이블에 저장된 행 데이터를 고유하게 식별하기 위해 고유키를 정의한다.
716.0,제약조건의 설명 중 가장 적절하지 않은 것은?  ,,2,4,기본키는 테이블에 저장된 행 데이터를 고유하게 식별하기 위한 키이다.
731.0,테이블에 대한 설명 중 가장 적절한 것은?,,3,1,"테이블 생성 시 각 컬럼의 데이터 유형을 정의할 수 있고, 생성 이후에는 변경이 불가하다."
731.0,테이블에 대한 설명 중 가장 적절한 것은?,,3,2,하나의 행의 하나의 컬럼에는 둘 이상의 값이 삽입될 수 있다.
731.0,테이블에 대한 설명 중 가장 적절한 것은?,,3,3,"테이블명은 중복될 수 없지만, 소유자가 다른 경우 같은 이름으로 생성 가능하다."
731.0,테이블에 대한 설명 중 가장 적절한 것은?,,3,4,같은 테이블을 동시에 두 계정으로 소유할 수 있다.
733.0,"다음 중 SELECT문에 대한 설명으로 가장 적절하지 않은 것은? (단, DBMS는 오라클)",,2,1,일반적으로 SELECT 절에서는 * 와 컬럼명을 동시에 사용할 수 없다.
733.0,"다음 중 SELECT문에 대한 설명으로 가장 적절하지 않은 것은? (단, DBMS는 오라클)",,2,2,GROUP BY 절은 NULL 그룹을 출력하지 않는다.
733.0,"다음 중 SELECT문에 대한 설명으로 가장 적절하지 않은 것은? (단, DBMS는 오라클)",,2,3,FROM 절은 생략 불가하다.
733.0,"다음 중 SELECT문에 대한 설명으로 가장 적절하지 않은 것은? (단, DBMS는 오라클)",,2,4,실행 순서는 FROM > WHERE > GROUP BY > HAVING > SELECT > ORDER BY 순 이다.
738.0,다음 SQL의 실행 결과에 대한 해석으로 가장 적절한 것은?,"SELECT NEXT_DAY(ADD_MONTHS(HIREDATE, 6),'월요일') FROM EMP;",2,1,각 직원의 입사날짜로부터 6개월 후 두 번째 월요일에 해당하는 날짜
738.0,다음 SQL의 실행 결과에 대한 해석으로 가장 적절한 것은?,"SELECT NEXT_DAY(ADD_MONTHS(HIREDATE, 6),'월요일') FROM EMP;",2,2,각 직원의 입사날짜로부터 6개월 후 첫 번째 월요일에 해당하는 날짜
738.0,다음 SQL의 실행 결과에 대한 해석으로 가장 적절한 것은?,"SELECT NEXT_DAY(ADD_MONTHS(HIREDATE, 6),'월요일') FROM EMP;",2,3,각 직원의 입사날짜로부터 6일 후 두 번째 월요일에 해당하는 날짜
738.0,다음 SQL의 실행 결과에 대한 해석으로 가장 적절한 것은?,"SELECT NEXT_DAY(ADD_MONTHS(HIREDATE, 6),'월요일') FROM EMP;",2,4,각 직원의 입사날짜로부터 6일 후 첫 번째 월요일에 해당하는 날짜
242.0,다음 설명 중 옳지 않은 것은?,,4,1,서브쿼리는 Order by절에 사용할 수 있다.
242.0,다음 설명 중 옳지 않은 것은?,,4,2,View는 실제 데이터를 가지고 있지 않는다.
242.0,다음 설명 중 옳지 않은 것은?,,4,3,Natural Join에 해당하는 칼럼은 테이블의 칼럼명이 동일하다.
242.0,다음 설명 중 옳지 않은 것은?,,4,4,Union 과 Union ALL은 성능 차이가 없다.
