"324","다음 SQL문의 실행 결과로 올바른 것은?","","3","4","SELECT FLOOR(35.8) FROM DUAL -> 36"
"336","다음 중 B-Tree 인덱스에 대한 설명으로 올바른 것은?","","3","1","정보계와 같은 Data warehouse 에서 사용하고 많은 양의 데이터를 검색할 때 사용한다."
"336","다음 중 B-Tree 인덱스에 대한 설명으로 올바른 것은?","","3","2","인덱스 내부 구조에 해당 데이터가 있으면 1, 없으면 0으로 저장한다."
"336","다음 중 B-Tree 인덱스에 대한 설명으로 올바른 것은?","","3","3","분기를 수행하는 브랜치 블록, 인덱스를 구성하는 칼럼값을 가지는 리프 블록으로 구성된다."
"336","다음 중 B-Tree 인덱스에 대한 설명으로 올바른 것은?","","3","4","인덱스를 생성하면 물리적으로 정렬되기 때문에 빠르게 연속적인 데이터 블록을 검색할 수 있다."
"394","SQL문의 집합 연산자에 대한 설명이다. 다음 중 INTERSECT로 올바른 것은?","","1","1","양쪽 모두 포함된 행을 검색한다."
"394","SQL문의 집합 연산자에 대한 설명이다. 다음 중 INTERSECT로 올바른 것은?","","1","2","차집합을 검색한다."
"394","SQL문의 집합 연산자에 대한 설명이다. 다음 중 INTERSECT로 올바른 것은?","","1","3","중복을 제거한 결과의 합을 검색한다."
"394","SQL문의 집합 연산자에 대한 설명이다. 다음 중 INTERSECT로 올바른 것은?","","1","4","중복을 포함한 결과의 합을 검색한다."
"396","어느 기업의 직원 테이블(EMP)이 직급(GRADE)별로 사원 500명, 대리 100명, 과장 30명, 차장 10명, 부장 5명, 직급이 정해지지 않은(NULL) 사람 25명으로 구성되어 있을 때, 다음 중 SQL문을 SQL1)부터 SQL3)까지 순차적으로 실행한 결과 건수를 순서대로 나열한 것은?","SQL1) SELECT COUNT(GRADE) FROM EMP;
SQL2) SELECT GRADE FROM EMP WHERE GRADE IN('차장', '부장', '널');
SQL3) SELECT GRADE, COUNT(*) FROM EMP GROUP BY GRADE;","2","1","670, 40, 6"
"396","어느 기업의 직원 테이블(EMP)이 직급(GRADE)별로 사원 500명, 대리 100명, 과장 30명, 차장 10명, 부장 5명, 직급이 정해지지 않은(NULL) 사람 25명으로 구성되어 있을 때, 다음 중 SQL문을 SQL1)부터 SQL3)까지 순차적으로 실행한 결과 건수를 순서대로 나열한 것은?","SQL1) SELECT COUNT(GRADE) FROM EMP;
SQL2) SELECT GRADE FROM EMP WHERE GRADE IN('차장', '부장', '널');
SQL3) SELECT GRADE, COUNT(*) FROM EMP GROUP BY GRADE;","2","2","645, 15, 6"
"396","어느 기업의 직원 테이블(EMP)이 직급(GRADE)별로 사원 500명, 대리 100명, 과장 30명, 차장 10명, 부장 5명, 직급이 정해지지 않은(NULL) 사람 25명으로 구성되어 있을 때, 다음 중 SQL문을 SQL1)부터 SQL3)까지 순차적으로 실행한 결과 건수를 순서대로 나열한 것은?","SQL1) SELECT COUNT(GRADE) FROM EMP;
SQL2) SELECT GRADE FROM EMP WHERE GRADE IN('차장', '부장', '널');
SQL3) SELECT GRADE, COUNT(*) FROM EMP GROUP BY GRADE;","2","3","645, 40, 5"
"396","어느 기업의 직원 테이블(EMP)이 직급(GRADE)별로 사원 500명, 대리 100명, 과장 30명, 차장 10명, 부장 5명, 직급이 정해지지 않은(NULL) 사람 25명으로 구성되어 있을 때, 다음 중 SQL문을 SQL1)부터 SQL3)까지 순차적으로 실행한 결과 건수를 순서대로 나열한 것은?","SQL1) SELECT COUNT(GRADE) FROM EMP;
SQL2) SELECT GRADE FROM EMP WHERE GRADE IN('차장', '부장', '널');
SQL3) SELECT GRADE, COUNT(*) FROM EMP GROUP BY GRADE;","2","4","670, 15, 5"
"407","다음의 ANSI JOIN에서 가장 올바르지 않은 것은?","","3","1","SELECT E.EMPNO, E.DEPTNO, D.DAME FROM EMP E 
INNER JOIN DEPT D ON (E.DEPTNO = D.DEPTNO);"
"407","다음의 ANSI JOIN에서 가장 올바르지 않은 것은?","","3","2","SELECT * FROM DEPT JOIN DEPT_TEMP USING (DEPTNO);"
"407","다음의 ANSI JOIN에서 가장 올바르지 않은 것은?","","3","3","SELECT EMP.DEPTNO, EMPNO, ENAME, DNAME FROM EMP NATURAL JOIN DEPT;"
"407","다음의 ANSI JOIN에서 가장 올바르지 않은 것은?","","3","4","SELECT * FROM EMP a INNER JOIN DEPT b ON a.DEPTNO = b.DEPTNO;"
"408","아래의 SQL 구문 중 결과가 다른 것은?","MytestA 테이블 칼럼: NO, C1
MytestB 테이블 칼럼: NO, C2","2","1","SELECT  A.NO, A.C1, B.C2
FROM MytestA A
JOIN MytestB B
ON (A.NO = B.NO);"
"408","아래의 SQL 구문 중 결과가 다른 것은?","MytestA 테이블 칼럼: NO, C1
MytestB 테이블 칼럼: NO, C2","2","2","SELECT  A.NO, A.C1, B.C2
FROM MytestA A
CROSS JOIN MytestB B;"
"408","아래의 SQL 구문 중 결과가 다른 것은?","MytestA 테이블 칼럼: NO, C1
MytestB 테이블 칼럼: NO, C2","2","3","SELECT  NO, A.C1, B.C2
FROM MytestA A
CROSS JOIN MytestB B;"
"408","아래의 SQL 구문 중 결과가 다른 것은?","MytestA 테이블 칼럼: NO, C1
MytestB 테이블 칼럼: NO, C2","2","4","SELECT  NO, A.C1, B.C2
FROM MytestA A
NATURAL JOIN MytestB B;"
"462","다음 중 VIEW에 대한 설명으로 올바르지 않은 것은?","","2","1","보안성 : 직원의 급여정보와 같이 숨기고 싶은 정보가 존재한다면 뷰를 생성할 때 해당 칼럼을 빼고 생성함으로써 사용자에게 정보를 감출 수 있다."
"462","다음 중 VIEW에 대한 설명으로 올바르지 않은 것은?","","2","2","물리성 : 실제 데이터를 가지고 있어서 물리적인 관리가 가능하다."
"462","다음 중 VIEW에 대한 설명으로 올바르지 않은 것은?","","2","3","편리성 : 복잡한 질의를 뷰로 생성함으로써 관련 질의를 단순하게 작성할 수 있다. 또한 해당 형태의 SQL문을 자주 사용할 때 뷰를 이용하면 편리하게 사용할 수 있다."
"462","다음 중 VIEW에 대한 설명으로 올바르지 않은 것은?","","2","4","독립성 : 테이블 구조가 변경되어도 뷰를 사용하는 응용 프로그램은 변경하지 않아도 된다."
"467","테이블의 칼럼을 변경하는 DDL문으로 올바른 것은?","TEST 테이블의 NAME 칼럼의 데이터 타입을 CHAR에서 VARCHAR로 변경하고 데이터 크기를 100으로 늘린다.","3","1","ALTER table TEST add constraint column name NAME varchar(100)"
"467","테이블의 칼럼을 변경하는 DDL문으로 올바른 것은?","TEST 테이블의 NAME 칼럼의 데이터 타입을 CHAR에서 VARCHAR로 변경하고 데이터 크기를 100으로 늘린다.","3","2","ALTER table TEST add column NAME varchar(100);"
"467","테이블의 칼럼을 변경하는 DDL문으로 올바른 것은?","TEST 테이블의 NAME 칼럼의 데이터 타입을 CHAR에서 VARCHAR로 변경하고 데이터 크기를 100으로 늘린다.","3","3","ALTER table TEST modify (NAME varchar(100));"
"467","테이블의 칼럼을 변경하는 DDL문으로 올바른 것은?","TEST 테이블의 NAME 칼럼의 데이터 타입을 CHAR에서 VARCHAR로 변경하고 데이터 크기를 100으로 늘린다.","3","4","ALTER talbe TEST alter column NAME varchar(100);"
"476","아래의 SQL문을 순차적으로 수행한 결괏값으로 올바른 것은?","CREATE TABLE SQLD_29 (N1 NUMBER);
INSERT INTO SQLD_29 VALUES(1);
INSERT INTO SQLD_29 VALUES(2);
CREATE TABLE TMP_SQLD_29 (N1 NUMBER);
INSERT INTO TMP_SQLD_29 VALUES(1);
TRUNCATE TABLE TMP_SQLD_29;
ROLLBACK;
COMMIT;
SELECT SUM(N1) FROM SQLD_29;","2","1","4"
"476","아래의 SQL문을 순차적으로 수행한 결괏값으로 올바른 것은?","CREATE TABLE SQLD_29 (N1 NUMBER);
INSERT INTO SQLD_29 VALUES(1);
INSERT INTO SQLD_29 VALUES(2);
CREATE TABLE TMP_SQLD_29 (N1 NUMBER);
INSERT INTO TMP_SQLD_29 VALUES(1);
TRUNCATE TABLE TMP_SQLD_29;
ROLLBACK;
COMMIT;
SELECT SUM(N1) FROM SQLD_29;","2","2","3"
"476","아래의 SQL문을 순차적으로 수행한 결괏값으로 올바른 것은?","CREATE TABLE SQLD_29 (N1 NUMBER);
INSERT INTO SQLD_29 VALUES(1);
INSERT INTO SQLD_29 VALUES(2);
CREATE TABLE TMP_SQLD_29 (N1 NUMBER);
INSERT INTO TMP_SQLD_29 VALUES(1);
TRUNCATE TABLE TMP_SQLD_29;
ROLLBACK;
COMMIT;
SELECT SUM(N1) FROM SQLD_29;","2","3","1"
"476","아래의 SQL문을 순차적으로 수행한 결괏값으로 올바른 것은?","CREATE TABLE SQLD_29 (N1 NUMBER);
INSERT INTO SQLD_29 VALUES(1);
INSERT INTO SQLD_29 VALUES(2);
CREATE TABLE TMP_SQLD_29 (N1 NUMBER);
INSERT INTO TMP_SQLD_29 VALUES(1);
TRUNCATE TABLE TMP_SQLD_29;
ROLLBACK;
COMMIT;
SELECT SUM(N1) FROM SQLD_29;","2","4","NULL"
"478","아래 설명 중 빈칸에 해당하는 내용을 작성하시오.","ABC기업에 입사한 새로운 개발자에게 권한을 부여할 때 사용하는 것은 ( ㄱ ) 이고 권한을 회수할 때 사용하는 것은 ( ㄴ )이다.","2","1","ㄱ. AUTHORIZE  ㄴ.REMOVE"
"478","아래 설명 중 빈칸에 해당하는 내용을 작성하시오.","ABC기업에 입사한 새로운 개발자에게 권한을 부여할 때 사용하는 것은 ( ㄱ ) 이고 권한을 회수할 때 사용하는 것은 ( ㄴ )이다.","2","2","ㄱ.GRANT ㄴ.REVOKE"
"478","아래 설명 중 빈칸에 해당하는 내용을 작성하시오.","ABC기업에 입사한 새로운 개발자에게 권한을 부여할 때 사용하는 것은 ( ㄱ ) 이고 권한을 회수할 때 사용하는 것은 ( ㄴ )이다.","2","3","ㄱ.ALLOW ㄴ.REVOKE"
"478","아래 설명 중 빈칸에 해당하는 내용을 작성하시오.","ABC기업에 입사한 새로운 개발자에게 권한을 부여할 때 사용하는 것은 ( ㄱ ) 이고 권한을 회수할 때 사용하는 것은 ( ㄴ )이다.","2","4","ㄱ.GRANT ㄴ.WITHDRAW"
"501","다음의 PL/SQL에 대한 설명으로 올바르지 않은 것은?","","3","1","PL/SQL에서 name이라는 변수에 'aaa'를 대입할 경우 "":=""을 사용한다."
"501","다음의 PL/SQL에 대한 설명으로 올바르지 않은 것은?","","3","2","PL/SQL에서 조건문은 IF~ THEN~ ELSEIF~ END IF 와 CASE~WHEN을 사용한다."
"501","다음의 PL/SQL에 대한 설명으로 올바르지 않은 것은?","","3","3","PL/SQL에서 테이블을 생성할 수는 없다."
"501","다음의 PL/SQL에 대한 설명으로 올바르지 않은 것은?","","3","4","PL/SQL은 절차형 언어이다."
"504","Orders 테이블의 고객id에는 Customers 테이블에 존재하지 않는 고객id도 있다. Customers  테이블에 존재하지 않는 고객id만 Orders 테이블에서 추출하는 SQL을 (  )를 채워 완성하시오.","SELECT * FROM Orders
WHERE ( ㄱ ) (SELECT * FROM Customers WHERE (  ㄴ  ));","2","1","ㄱ: NOT EXISTS
ㄴ: Customers. id <> Orders. id"
"504","Orders 테이블의 고객id에는 Customers 테이블에 존재하지 않는 고객id도 있다. Customers  테이블에 존재하지 않는 고객id만 Orders 테이블에서 추출하는 SQL을 (  )를 채워 완성하시오.","SELECT * FROM Orders
WHERE ( ㄱ ) (SELECT * FROM Customers WHERE (  ㄴ  ));","2","2","ㄱ: NOT EXISTS
ㄴ: Customers. id = Orders. id"
"504","Orders 테이블의 고객id에는 Customers 테이블에 존재하지 않는 고객id도 있다. Customers  테이블에 존재하지 않는 고객id만 Orders 테이블에서 추출하는 SQL을 (  )를 채워 완성하시오.","SELECT * FROM Orders
WHERE ( ㄱ ) (SELECT * FROM Customers WHERE (  ㄴ  ));","2","3","ㄱ: EXISTS
ㄴ: Customers. id <> Orders. id"
"504","Orders 테이블의 고객id에는 Customers 테이블에 존재하지 않는 고객id도 있다. Customers  테이블에 존재하지 않는 고객id만 Orders 테이블에서 추출하는 SQL을 (  )를 채워 완성하시오.","SELECT * FROM Orders
WHERE ( ㄱ ) (SELECT * FROM Customers WHERE (  ㄴ  ));","2","4","ㄱ: EXISTS
ㄴ: Customers. id = Orders. id"
"518","Gender 칼럼이 0이면 남자, 1이면 여자를 출력
SELECT ( ㄱ ) FROM EMP;

V_NAME은 문자열 변수
SELECT NAME ( ㄴ ) V_NAME FROM EMP;","","4","1","ㄱ : DECODE(GENDER, 0, '남자', '여자'), ㄴ : ON"
"518","Gender 칼럼이 0이면 남자, 1이면 여자를 출력
SELECT ( ㄱ ) FROM EMP;

V_NAME은 문자열 변수
SELECT NAME ( ㄴ ) V_NAME FROM EMP;","","4","2","ㄱ : DECODE(GENDER, 0, '남자', '여자'), ㄴ : INTO"
"518","Gender 칼럼이 0이면 남자, 1이면 여자를 출력
SELECT ( ㄱ ) FROM EMP;

V_NAME은 문자열 변수
SELECT NAME ( ㄴ ) V_NAME FROM EMP;","","4","3","ㄱ : DECODE(GENDER, 1, '남자', '여자'), ㄴ : ON"
"518","Gender 칼럼이 0이면 남자, 1이면 여자를 출력
SELECT ( ㄱ ) FROM EMP;

V_NAME은 문자열 변수
SELECT NAME ( ㄴ ) V_NAME FROM EMP;","","4","4","ㄱ : DECODE(GENDER, 0, '남자', '여자'), ㄴ : INTO"
"526","다음 설명에 해당하는 속성의 종류는 무엇인가?","ABC 온라인 쇼핑몰은 매일 고객들의 주문정보를 주문 릴레이션에 저장하고 있다. 그리고 매일 24시에 주문 릴레이션에 있는 금액을 조회하여 일별 주문합계 테이블에 상품별, 일별, 주문합계 금액을 보관한다. 이때 주문 릴레이션의 금액 속성에 의해서 발생된 주문합계 속성은 무엇이라고 하는가? 또한 주문합계 속성은 금액 속성과 데이터 정합성을 유지해야 한다.","4","1","연관 속성"
"526","다음 설명에 해당하는 속성의 종류는 무엇인가?","ABC 온라인 쇼핑몰은 매일 고객들의 주문정보를 주문 릴레이션에 저장하고 있다. 그리고 매일 24시에 주문 릴레이션에 있는 금액을 조회하여 일별 주문합계 테이블에 상품별, 일별, 주문합계 금액을 보관한다. 이때 주문 릴레이션의 금액 속성에 의해서 발생된 주문합계 속성은 무엇이라고 하는가? 또한 주문합계 속성은 금액 속성과 데이터 정합성을 유지해야 한다.","4","2","설계 속성"
"526","다음 설명에 해당하는 속성의 종류는 무엇인가?","ABC 온라인 쇼핑몰은 매일 고객들의 주문정보를 주문 릴레이션에 저장하고 있다. 그리고 매일 24시에 주문 릴레이션에 있는 금액을 조회하여 일별 주문합계 테이블에 상품별, 일별, 주문합계 금액을 보관한다. 이때 주문 릴레이션의 금액 속성에 의해서 발생된 주문합계 속성은 무엇이라고 하는가? 또한 주문합계 속성은 금액 속성과 데이터 정합성을 유지해야 한다.","4","3","기본 속성"
"526","다음 설명에 해당하는 속성의 종류는 무엇인가?","ABC 온라인 쇼핑몰은 매일 고객들의 주문정보를 주문 릴레이션에 저장하고 있다. 그리고 매일 24시에 주문 릴레이션에 있는 금액을 조회하여 일별 주문합계 테이블에 상품별, 일별, 주문합계 금액을 보관한다. 이때 주문 릴레이션의 금액 속성에 의해서 발생된 주문합계 속성은 무엇이라고 하는가? 또한 주문합계 속성은 금액 속성과 데이터 정합성을 유지해야 한다.","4","4","파생 속성"
"542","다음 보기 중 데이터베이스 테이블의 제약조건에 대한 설명으로 올바르지 않은 것은?","","1","1","고유키 제약이 설정되면 NULL값을 가질 수 없다."
"542","다음 보기 중 데이터베이스 테이블의 제약조건에 대한 설명으로 올바르지 않은 것은?","","1","2","Check 제약조건은 특정값만 입력되게 제약한다."
"542","다음 보기 중 데이터베이스 테이블의 제약조건에 대한 설명으로 올바르지 않은 것은?","","1","3","기본키는 제약사항을 테이블 당 하나만 제약할 수 있다."
"542","다음 보기 중 데이터베이스 테이블의 제약조건에 대한 설명으로 올바르지 않은 것은?","","1","4","외래키는 두 개의 테이블 간의 참조 무결성을 제약한다."
"572","다음중 엔터티의 특징이 아닌 것은?","","1","1","정규화 이론에 근간하여 정해진 주식별자는 함수적 종속성을 가져야 한다."
"572","다음중 엔터티의 특징이 아닌 것은?","","1","2","엔터티는 반드시 속성이 있어야 한다."
"572","다음중 엔터티의 특징이 아닌 것은?","","1","3","유일한 식별자에 의해 식별이 가능해야 한다."
"572","다음중 엔터티의 특징이 아닌 것은?","","1","4","반드시 해당 업무에서 필요하고 관리되어야 하는 정보이어야 한다."
"676","다음이 설명하는 정규화로 가장 적절한 것은?","테이블의 컬럼이 원자성(한 속성이 하나의 값을 갖는 특성)을 갖도록 테이블을 분해하는 단계","4","1","제 4 정규화"
"676","다음이 설명하는 정규화로 가장 적절한 것은?","테이블의 컬럼이 원자성(한 속성이 하나의 값을 갖는 특성)을 갖도록 테이블을 분해하는 단계","4","2","제 3 정규화"
"676","다음이 설명하는 정규화로 가장 적절한 것은?","테이블의 컬럼이 원자성(한 속성이 하나의 값을 갖는 특성)을 갖도록 테이블을 분해하는 단계","4","3","제 2 정규화"
"676","다음이 설명하는 정규화로 가장 적절한 것은?","테이블의 컬럼이 원자성(한 속성이 하나의 값을 갖는 특성)을 갖도록 테이블을 분해하는 단계","4","4","제 1 정규화"
"678","다음 중 트랜잭션에 대한 설명으로 가장 적절하지 않은 것은? ","","2","1","하나의 트랜잭션에는 여러 SELECT, INSERT, DELETE, UPDATE 등이 포함될 수 있다."
"678","다음 중 트랜잭션에 대한 설명으로 가장 적절하지 않은 것은? ","","2","2","하나의 트랜잭션은 부분 COMMIT이 가능하다."
"678","다음 중 트랜잭션에 대한 설명으로 가장 적절하지 않은 것은? ","","2","3","두 엔터티가 서로 독립적 수행이 가능하다면 선택적 관계로 표현한다."
"678","다음 중 트랜잭션에 대한 설명으로 가장 적절하지 않은 것은? ","","2","4","두 엔터티의 관계가 서로 필수적일 때 하나의 트랜잭션을 형성한다."
"684","다음 중 DISTINCT에 대한 설명으로 가장 적절하지 않은 것은?","","2","1","DISTINCT 뒤에 * 를 사용할 수 있다."
"684","다음 중 DISTINCT에 대한 설명으로 가장 적절하지 않은 것은?","","2","2","DISTINCT 뒤에 나열되는 컬럼의 순서에 따라 결과 집합의 수가 달라진다."
"684","다음 중 DISTINCT에 대한 설명으로 가장 적절하지 않은 것은?","","2","3","SELECT 문에서만 사용 가능하다."
"684","다음 중 DISTINCT에 대한 설명으로 가장 적절하지 않은 것은?","","2","4","DISTINCT 뒤에 나열되는 컬럼들의 중복값을 한 번만 출력하기 위해 사용한다."
"712","다음 SQL 실행 결과로 알맞은 것은?","SELECT LENGTH(REGEXP_REPLACE('REGEXP \. ESCAPE CHARACTER, A|B : A OR B', '[A-z|0-9\. ]'))  FROM DUAL;","4","1","5"
"712","다음 SQL 실행 결과로 알맞은 것은?","SELECT LENGTH(REGEXP_REPLACE('REGEXP \. ESCAPE CHARACTER, A|B : A OR B', '[A-z|0-9\. ]'))  FROM DUAL;","4","2","4"
"712","다음 SQL 실행 결과로 알맞은 것은?","SELECT LENGTH(REGEXP_REPLACE('REGEXP \. ESCAPE CHARACTER, A|B : A OR B', '[A-z|0-9\. ]'))  FROM DUAL;","4","3","3"
"712","다음 SQL 실행 결과로 알맞은 것은?","SELECT LENGTH(REGEXP_REPLACE('REGEXP \. ESCAPE CHARACTER, A|B : A OR B', '[A-z|0-9\. ]'))  FROM DUAL;","4","4","2"
"714","COMMIT 이후의 데이터 상태로 옳지 않은 것은? ","","1","1","COMMIT을 수행한 사용자만 결과를 볼 수 있다."
"714","COMMIT 이후의 데이터 상태로 옳지 않은 것은? ","","1","2","이전 데이터는 영원히 되돌릴 수 없다."
"714","COMMIT 이후의 데이터 상태로 옳지 않은 것은? ","","1","3","변경된 행에 대한 잠금이 풀리고 다른 사용자들이 행을 조작할 수 있다."
"714","COMMIT 이후의 데이터 상태로 옳지 않은 것은? ","","1","4","데이터에 대한 변경 사항이 데이터베이스에 영구 저장된다."
"721","다음이 설명하는 모델링의 특징으로 가장 적절한 것은?","누구나 이해하기 쉽게 하기 위해 대상에 대한 애매모호함을 제거하고 정확하게 현상을 기술하는 것을 의미한다.","4","1","그룹화"
